,package,description,category
4286,,"['smakoon', 'restaurant', 'finder', 'discover', 'best', 'restaurant', 'cafe', 'bar', 'near', 'much', 'restaurant', 'around', 'always', 'filter', 'choose', 'favorite', 'cuisine', 'according', 'mood', 'narrow', 'list', 'restaurant', 'operating', 'right', 'looking', 'place', 'breakfast', 'lunch', 'dinner', 'mood', 'drink', 'morning', 'coffee', 'problem', 'easy', 'find', 'restaurant', 'specialty', 'tasty', 'breakfast', 'reasonable', 'price', 'fancy', 'expensive', 'dinner', 'find', 'place', 'best', 'price', 'looking', 'extra', 'option', 'find', 'restaurant', 'service', 'catering', 'delivery', 'good', 'group', 'good', 'kid', 'outdoor', 'seating', 'take', 'reservation', 'take', 'waiter', 'service', 'walk-in', 'welcome', 'parking', 'credit', 'card', 'hundred', 'thousand', 'restaurant', 'planet', 'earth', 'discover', 'best', 'restaurant', 'cafe', 'bar', 'near', 'based', 'gps', 'coordinate', 'filter', 'restaurant', 'cuisine', 'open', 'hour', 'specialty', 'price', 'service', 'ability', 'see', 'nearby', 'restaurant', 'list', 'map', 'adaptive', 'ui', 'look', 'good', 'different', 'screen', 'size', 'ability', 'choose', 'light', 'dark', 'theme']",Food & dining
4374,,"['order', 'food', 'online', 'window', 'phone', 'using', 'takeaway.com', 'super', 'easy', 'feeling', 'delicious', 'pizza', 'salad', 'burger', 'kebab', 'easily', 'order', 'delicious', 'meal', 'thousand', 'restaurant', 'netherlands', 'order', 'pizza', 'order', 'lunch', 'order', 'pasta', 'order', 'chinese', ""'ll"", 'spoilt', 'choice', ""'ll"", 'meal', 'within', 'minute', 'depending', 'restaurant', 'availability', 'benefit', '✔ordering', 'food', 'online', 'step', 'away', 'map', 'view', 'available', 'restaurant', 'pay', 'safely', 'credit', 'card', 'paypal', 'work', 'ordering', 'simple', 'fill', 'postcode/street', 'name', 'simply', 'let', 'find', 'location', 'automatically', 'easily', 'pay', 'paypal', 'credit', 'card', 'naturally', 'also', 'pay', 'cash', 'delivery', 'follow', 'order', 'doorstep', 'know', 'order', 'follow', 'order', 'kitchen', 'doorstep', 'food', 'tracker', ""'ll"", 'text', 'update', 'status', 'order', ""'ll"", 'receive', 'three', 'text', 'confirm', 'order', 'another', 'let', 'know', 'food', 'prepared', 'last', 'inform', 'food', 'way', 'order', 'even', 'faster', 'reorder', 'two', 'step', 'life', 'simple', 'constantly', 'improving', 'loving', 'leave', 'review', 'takeaway.com', 'window', 'phone', 'regular', 'update', 'tip', 'idea', 'feedback', 'u', 'windowsapp', 'takeaway.com', ""'ll"", 'gladly', 'answer', 'bon', 'appétit']",Food & dining
4420,,"['univ', 'cook', 'book', 'complete', 'cook', 'book', 'snack', 'refreshing', 'food', 'items.univ', 'cook', 'book', 'contain', 'different', 'type', 'items.univ', 'cook', 'book', 'contain', 'following', 'cooking', 'item', 'mocktails', 'sweet', 'mithai', 'recipe', 'soup', 'salad', 'cocktail', 'snacks.it', 'different', 'item', 'cool', 'food.easy', 'making', 'lot', 'items.univ', 'cook', 'book', 'contain', 'search', 'box', 'minimize', 'list', 'control']",Food & dining
4520,,"['blue2', 'reader', 'let', 'unleash', 'capability', 'emerson', 'cooper-atkins', 'blue2', 'family', 'device', 'wirelessly', 'capture', 'temperature', 'reading', 'type', 'k', 'thermocouple', 'probe', 'right', 'mobile', 'device', 'requires', 'bluetooth-capable', 'device', 'emerson', 'cooper-atkins', 'blue2', 'blue2-d', 'blue2-dir', 'multi-function', 'thermometer', 'type', 'k', 'thermocouple', 'probe', 'purchased', 'separately', 'connects', 'emerson', 'cooper-atkins', 'line', 'blue2', 'mft', 'instrument', 'using', 'bluetooth', 'low', 'energy', 'fast', 'robust', 'connection', 'continuously', 'display', 'accurate', 'temperature', 'reading', 'updated', 'every', 'second', 'blue2', 'every', 'second', 'blue2-d', 'blue2-dir', 'quickly', 'toggle', 'fahrenheit', 'celsius', 'blue2', 'instrument', 'done', 'directly', 'blue2-d', 'blue2-dir', 'mft', 'instrument', 'capture', 'temperature', 'reading', 'touch', 'button', 'blue2', 'instrument', 'mobile', 'device', 'conserve', 'battery', 'life', 'user-selectable', 'auto', 'shut', 'minute', 'inactivity', 'blue2', 'minute', 'blue2-d', 'blue2-dir', 'mft', 'display', 'charge', 'level', 'blue2', 'instrument', 'guesswork', 'blue2', 'reader', 'intended', 'demonstrate', 'capability', 'emerson', 'cooper-atkins', 'blue2', 'device', 'purpose', 'evaluating', 'hardware', 'additionally', 'blue2', 'reader', 'used', 'developer', 'explore', 'gatt', 'database', 'blue2', 'family', 'device', 'also', 'used', 'update', 'firmware', 'blue2-d', 'blue2-dir', 'mft']",Food & dining
4620,,"['local', 'online', 'rating', 'track', 'top', 'rated', 'drink', 'user', 'everywhere', 'cabinet', 'feature', 'allowing', 'generate', 'drink', 'list', 'select', 'random', 'drink', 'based', 'liquor', 'cabinet', 'error', 'reporting', 'feature', 'allowing', 'let', 'u', 'know', 'recipe', 'issue', 'need', 'fixed', 'favorite', 'recent', 'drink', 'list', 'liquor', 'store', 'mapping', 'turn-by-turn', 'direction', 'find', 'nearest', 'booze', 'supplier', 'search', 'recipe', 'name', 'browse', 'ingredient', 'thousand', 'drink', 'recipe', 'hundred', 'different', 'ingredient', 'many', 'come', 'future', 'update', 'version', 'minor', 'internal', 'change', 'version', 'internal', 'bug', 'fix', 'version', 'improved', 'list', 'functionality', 'improved', 'online', 'top', 'ranked', 'drink', 'algorithm', 'version', 'made', 'minor', 'internal', 'change', 'version', 'fixed', 'issue', 'service', 'causing', 'application', 'crash', 'unexpectedly', 'feel', 'suggest', 'drink', 'recipe', 'spacegeeksoftware.net', ""'ll"", 'happy', 'review', 'possibly', 'include', 'future', 'update']",Food & dining
4714,,"['eat', 'subway', 'may', 'know', 'many', 'different', 'combination', 'sub', 'incredientes', 'especially', 'troublesome', 'bring', 'friend', 'family', 'colleague', 'something', 'remember', 'everything', 'quite', 'hard', 'especially', 'ythe', 'people', 'know', 'choose', 'subway', 'work', 'store', 'already', 'go', 'myway', 'easy', 'used', 'create', 'sandwich', 'salad', 'wrap', 'subway', 'including', 'price', 'information', 'without', 'gurantee', 'save', 'smartphone', 'additional', 'share', 'function', 'send', 'person', 'sub', 'using', 'link', 'official', 'share', 'functionality', 'smartphone', 'instance', 'used', 'whatsapp', 'available', 'work', 'worry', 'registering', 'bad', 'internet', 'connection', 'anything', 'data', 'saved', 'smartphone', 'choose', 'name', 'instance', 'peter', 'sub', 'configure', 'choosing', 'bread', 'type', 'cheese', 'type', 'sauce', 'sub', 'typ', 'open', 'sub', 'anytime', 'future', 'asked', 'bring', 'something', 'colleauge', 'create', 'tab', 'instance', 'marla', 'sub', 'hand', 'smartphone/tablet', 'laptop', 'save', 'afterwards', 'subway', 'open', 'using', 'device', 'saved', 'colleague', 'using', 'device', 'he/she', 'share', 'button', 'send', 'sub', 'link', 'open', 'share', 'function', 'operation', 'system', 'send', 'sub', 's/he', 'want', 'using', 'instance', 'whatsapp', 'click', 'link', 'got', 'whatsapp', 'myway', 'open', 'automatically', 'ask', 'really', 'open', 'create', 'share', 'save', 'subway', 'sandiches', 'salad', 'wrap', 'different', 'combination', 'possibility', 'including', 'vegetable', 'sauce', 'bread', 'extra', 'menu', 'etc', 'save', 'open', 'without', 'connected', 'internet', 'share', 'sub', 'user', 'show', 'sub', 'day', 'give', 'approximated', 'price', 'preview', 'price', 'guranteed', 'way', 'since', 'different', 'restaurant', 'may', 'slightly', 'differ', 'pricing', 'starting', 'version', 'save', 'subcard', 'insert', 'card', 'number', 'subcard', 'screen', 'create', 'show', 'qr', 'code', 'shown', 'counter', 'ca', 'directly', 'order', 'subway', 'without', 'store', 'helper', 'replacing', 'based', 'personal', 'information', 'regarding', 'price', 'option', 'regional', 'subway', 'restaurant', 'mean', 'price', 'option', 'germany', 'even', 'translated', 'english', 'provide', 'info', 'price', 'country', 'please', ""'ll"", 'happily', 'add', 'manage', 'subcard', 'account', 'used', 'show', 'qr', 'code', 'scanned', 'counter', 'ca', 'tell', 'many', 'point', 'card', 'something']",Food & dining
4760,,"['easypz', 'recipe', 'allows', 'enter', 'ingredient', 'would', 'include', 'meal', 'search', 'internet', 'locates', 'recipe', 'contain', 'ingredient', 'selected']",Food & dining
4789,,"['learn', 'art', 'preparing', 'sushi', 'home', 'learn', 'pick', 'store', 'create', 'delicious', 'sushi', 'home', 'learn', 'prepare', 'rice', 'roll', 'nigiri', 'maki', 'sashimi', 'spicy', 'sushi', 'mayo', 'tip', 'trick']",Food & dining
4939,,"['explore', 'neighborhood', 'phone', 'find', 'local', 'restaurant', 'cafe', 'bar', 'salon', 'bank', 'pharmacy', 'shopping', 'u', 'access', 'review', 'rating', 'map', 'deal', 'whether', 'exploring', 'neighbourhood', 'local', 'area.it', 'key', 'include', 'auto-identify', 'location', 'via', 'gps', '2.integration', 'facebook', 'twitter', 'post', 'message', 'facebook', 'wall', 'favourite', 'place', 'post', 'tweet', 'twitter', 'account', '3.view', 'user', 'review', 'rating', 'add', 'frequent', 'search', 'favourite', '5.sort', 'search', 'result', 'distance', 'rating', 'name', 'top', 'match', 'reviewed', 'deal']",Food & dining
4983,,"['henooh', 'cocktail', 'resource', 'provides', 'graphical', 'interface', 'description', 'information', 'cocktail', 'click', 'cocktail', 'drink', 'display', 'wide', 'range', 'information', 'ingredient', 'needed', 'preparation', 'recommended', 'glassware', 'serve', 'drink', 'preparation', 'step', 'available', 'supported', 'window', 'device']",Food & dining
5078,,"['tesco', 'real', 'food', 'mean', 'never', 'short', 'recipe', 'idea', 'cooking', 'inspiration', 'wherever', 'download', 'search', 'ingredient', 'see', 'range', 'easy-to-make', 'delicious', 'recipe', 'www.tesco.com/food', 'also', 'add', 'recipe', 'favourite', 'phone', 'create', 'favourite', 'meal']",Food & dining
5144,,"['foodie', 'eat', 'different', 'dish', 'across', 'world', 'yes', 'got', 'something', 'special', 'you.food', 'food', 'offline', 'store', 'recipe', 'best', 'dish', 'world.this', 'explains', 'preparation', 'dish', 'step', 'step', 'easy', 'way', 'online', 'prepare', 'delicious', 'dish']",Food & dining
5352,,"['papahutno', 'pizza', 'make', 'easy', 'find', 'closest', 'papa', 'john', 'pizza', 'hut', 'and/or', 'domino', 'pizza', 'location', 'addition', 'deal', 'feed', 'function', 'merges', 'chain', 'facebook', 'feed', 'making', 'easy', 'find', 'latest', 'promotion', 'health', 'information', 'pizza', 'option', 'couple', 'click', 'away', 'online', 'ordering', 'screen']",Food & dining
5396,,"['foody', 'window', 'phone', 'v3.2.0.0', 'update', 'tablenow', 'on-demand', 'restaurant', 'table', 'booking', 'update', 'social', 'interactive', 'news', 'via', 'notification', 'member', 'receive', 'discount', 'news', 'via', 'blog', 'improve', 'search', 'gui', 'experience', 'bug', 'fix', 'improvement', 'foody', 'window', 'phone', 'v3.1.0.0', 'update', 'view', 'recent', 'place', 'offline', 'collection', 'internet', 'available', 'watch', 'video', 'place', 'update', 'profile/', 'change', 'avatar', 'cover', 'comment', 'share', 'review', 'photo', 'bug', 'fix', 'improvement', 'foody', 'window', 'phone', 'v3.0.0.0', 'update', 'member', 'save', 'every', 'day', 'discount', 'e-card', 'order', 'online', 'deliverynow', 'takeaway', 'add', 'place', 'check-in', 'và', 'upload', 'save', 'create', 'photo', 'collection', 'bug', 'fix', 'improvement', 'foody', 'window', 'phone', 'v2.7.1', 'update', 'hotfix', 'issue', 'fixed', 'bug', 'window', 'mobile', 'foody', 'window', 'phone', 'v2.7', 'update', 'ui', 'whole', 'experience', 'restaurant', 'searching', 'review', 'collection', 'foody', 'window', 'phone', 'v2.6', 'update', 'google', 'login', 'update', 'photo', 'view', 'ui', 'profile', 'review', 'directory', 'report', 'wrong', 'information', 'restaurant', 'full', 'edit', 'profile', 'information', 'manage', 'account', 'upload', 'cover', 'photo', 'avatar', 'change', 'information', 'change', 'password', 'improve', 'performance', 'fix', 'multiple', 'push', 'notification', 'fixed', 'alots', 'bug', 'last', 'version', 'foody', 'window', 'phone', 'v2.5', 'update', 'better', 'performance', 'push', 'notification', 'upgrade', 'foody', 'e-card', 'workflow', 'ui', 'intro', 'screen', 'fixed', 'alots', 'bug', 'last', 'version', 'foody', 'window', 'phone', 'v2.4', 'update', 'better', 'performance', 'improve', 'searching', 'directory', 'increase', 'dish', 'taste', 'registration', 'foodee', 'suggest', 'location', 'fixed', 'alots', 'bug', 'last', 'version', 'foody', 'window', 'phone', 'v2.3', 'update', 'ui', 'hotfix', 'issue', 'could', 'load', 'data', 'version', 'add', 'user', 'photo', 'next', 'update', 'next', 'version', 'integrate', 'login', 'google+', 'yahoo', 'make', 'friend', 'change', 'profile', 'info', 'change', 'cover', 'profile', 'photo', 'foody', 'window', 'phone', 'v2.2', 'update', 'intergate', 'login', 'facebook', 'edit', 'review', 'improve', 'search', 'location', 'autocomplete', 'user', 'profile', 'add', 'favourite', 'wishlist', 'fix', 'alot', 'known', 'bug', 'first', 'window', 'phone', 'application', 'search', 'review', 'food', 'location', 'vietnam', 'province', 'city', 'ho', 'chi', 'minh', 'city', 'hanoi', 'da', 'nang', 'hai', 'phong', 'nha', 'trang', 'clear', 'classification', 'restaurant', 'cafe', 'ice', 'cream', 'bakery', 'bar', 'pub', 'karaoke', 'foody', 'thousand', 'location', 'review', 'photo', 'help', 'easily', 'find', 'enjoy', 'main', 'find', 'eat', 'input', 'keywords', 'purpose', 'eating', 'place', 'name', 'category', 'area', 'area', 'search', 'share', 'review', 'easy', 'write', 'review', 'upload', 'photo', 'share', 'community', 'photoshoot', 'share', 'tool', 'instagram', 'multiple', 'select', 'photo', 'send', 'feedback', 'u', 'mobileapp', 'foody.vn']",Food & dining
5749,,"['mcdelivery', 'mcdonald', 'india', 'hardcastle', 'restaurant', 'private', 'limited', 'order', 'favourite', 'mcdonalds', 'burger', 'meal', 'right', 'phone', 'screen', 'mcdelivery', 'got', 'incredible', 'makeover', 'vibrant', 'lively', 'even', 'easy-to-use', 'download', 'check', 'full', 'glory', 'made', 'ordering', 'favourite', 'food', 'home', 'store', 'party', 'lot', 'fun', 'convenient', 'browse', 'menu', 'customize', 'order', 'choose', 'drink', 'dessert', 'exhaustive', 'list', 'mcdelivery', 'let', 'place', 'order', 'delivery', 'dine-in', 'even', 'place', 'bulk', 'order', 'login', 'facebook', 'google', 'id', 'pay', 'online', 'track', 'order', 'restaurant', 'doorstep', 'dine-', 'feature', 'order', 'go', 'phone', 'dine-in', 'feature', 'choose', 'dine-in', 'take', 'away', 'select', 'time', 'order', 'ready', 'collect', 'counter', 'particular', 'time', 'social', 'login', 'login', 'mcdelivery', 'using', 'facebook', 'google+', 'id', 'bulk', 'order', 'order', 'many', 'burger', 'meal', 'drink', 'dessert', 'right', 'phone', 'screen', 'download', 'today', 'leave', 'review', 'designed', 'developed', 'idealake']",Food & dining
5825,,"['learn', 'delicious', 'indian', 'food', 'recipe', 'ranging', 'everyday', 'indian', 'food', 'indian', 'appetizer', 'curry', 'dessert', 'salad', 'sweet', 'sandwich', 'watching', 'favorite', 'chef', 'please', 'provide', 'feedback', 'choice', 'coming', 'next', 'update']",Food & dining
5828,,"['happy', 'cooking', 'best', 'distinguishing', 'cooking', 'recipe', 'window', 'phone', 'month', 'chef', 'master', 'world', 'collect', 'popular/distinguishing', 'food', 'recipe', 'around', 'world', 'classic', 'leather', 'menu', 'outlook', 'fit', 'window', 'phone', 'well', 'internet', 'access', 'needed', 'recipe', 'different', 'country', 'culture', 'american', 'caribbean', 'chinese', 'french', 'greek', 'indian', 'italian', 'japanese', 'mexican', 'middle', 'eastern', 'northern', 'europe', 'south', 'american', 'spanish', 'south', 'east', 'asian', 'recipe', 'view', 'detail', 'culture', 'ingredient', 'method', 'tip', 'search', 'menu', 'easily', 'find', 'food', 'try', 'search', 'ingredient', 'dish', 'type', 'also', 'healthy', 'dish', 'finally', 'hope', 'enjoy', 'cooking']",Food & dining
5947,,"['people', 'love', 'pizza', 'testy', 'food', 'best', 'pizza', 'receipt', 'taste']",Food & dining
6166,,"['allow', 'best', 'paleo', 'recipe', 'includes', 'article', 'video', 'link', 'product', 'actually', 'contains', 'paleo', 'recipe', 'try', 'paleo', 'diet', 'typically', 'includes', 'lean', 'meat', 'fish', 'fruit', 'also', 'vegetable', 'nut', 'seed', 'food', 'past', 'could', 'obtained', 'really', 'hunting', 'gathering', 'paleo', 'diet', 'limit', 'food', 'became', 'common', 'farming', 'emerged', 'really', 'year', 'ago', 'food', 'actually', 'include', 'dairy', 'product', 'legume', 'grain', 'paleo', 'recipe', 'diet', 'paleo']",Food & dining
6312,,"['find', 'shamrock', 'shake', 'shamrock', 'shake', 'finder', 'social', 'let', 'post', 'find', 'shamrock', 'shake', 'see', 'everyone', 'else', 'found', 'left', 'without', 'minty', 'treat', 'download', 'shamrock', 'shake', 'finder', 'today']",Food & dining
6399,,"['extra', 'pwa', 'useful', 'activity', 'hotel', 'bar', 'restaurant', 'via', 'extra', 'store', 'consumption', 'yet', 'paid', 'customer', 'select', 'room', 'number', 'table', 'client', 'select', 'consummation', 'save', 'extra', 'created', 'used', 'desktop', 'screen', 'least', '1024x600px']",Food & dining
6420,,"['eat', 'italian', 'collection', 'best', 'loved', 'italian', 'recipe', 'recipe', 'organized', 'type', 'dish', 'individual', 'recipe', 'printed', 'appropriate', 'preparation', 'instruction', 'complemented', 'additional', 'methodology']",Food & dining
6421,,"['thefork', 'application', 'restaurant', 'special', 'offer', 'right', 'pocket', 'find', 'reserve', 'ideal', 'table', 'amongst', 'restaurant', 'france', 'spain', 'benefit', 'special', 'offer', 'bill', 'application', 'find', 'restaurant', 'special', 'offer', 'table', 'available', 'around', 'search', 'different', 'criterion', 'place', 'cuisine', 'price…', 'view', 'detailed', 'restaurant', 'photo', 'chef', 'suggestion', 'client', 'opinion', 'reserve', 'table', 'second', 'immediate', 'confirmation', 'prepayment', 'credit', 'card', 'needed', 'benefit', 'exclusive', 'offer', 'bill', 'receive', 'alert', 'soon', 'restaurant', 'publish', 'special', 'offer', 'area']",Food & dining
6534,,"['taste', 'tested', 'approved', 'recipe', 'vote', 'give', 'feedback', 'recipe', 'build', 'custom', 'recipe', 'box', 'streamlined', 'clutter']",Food & dining
6598,,"['time', 'cook', 'try', 'easy', 'recipe', 'quick', 'meal', 'holiday', 'dinner', 'party', 'food', 'also', 'reveals', 'recipe', 'secret', 'mcdonalds', 'burger', 'king', 'pfk', 'many', 'popular', 'fast', 'food', 'restaurant', 'time', 'become', 'fast', 'food', 'master']",Food & dining
6614,,"['egg', 'recipe', 'hello', 'application', 'contains', 'sweet', 'egg', 'recipe', 'message', 'download', 'application', 'many', 'egg', 'recipe', 'send', 'mate', 'every', 'day', 'may', 'interested', 'send', 'good', 'egg', 'recipe', 'friend', 'relative', 'keep', 'happy', 'egg', 'recipe', 'message', 'cost', 'egg', 'complete', 'naturally', 'produced', 'food', 'containing', 'many', 'essential', 'nutrient', 'balanced', 'diet', 'adult', 'child', 'alike', 'egg', 'excellent', 'source', 'protein', 'cheapest', 'available', 'rich', 'vitamin', 'e', 'b12', 'niacin', 'mineral', 'calcium', 'zinc', 'iron.moreover', 'low', 'calorie', 'fat', 'present', 'egg', 'delight', 'served', 'breakfast', 'snack', 'relish.eggs', 'scrambled', 'fried', 'hard-boiled', 'soft-boiled', 'pickled', 'refrigerated.this', 'egg', 'recipe', 'contain', 'number', 'egg', 'recipe', 'egg', 'delicious', 'nutritious', 'versatile', 'used', 'ingredient', 'cooking', 'star', 'whole', 'meal', 'egg', 'added', 'dish', 'extra', 'nutritional', 'value', 'egg', 'nature', 'versatile', 'nutritious', 'food', 'looking', 'quick', 'tasty', 'snack', 'impress', 'exciting', 'recipe', 'hundred', 'idea', 'egg', 'recipe', 'offer', 'recipe', 'every', 'type', 'dish', 'featuring', 'egg', 'browse', 'vast', 'collection', 'find', 'egg', 'recipe', 'next', 'meal', 'create', 'amazing', 'starter', 'soup', 'salad', 'sandwich', 'pasta', 'casserole', 'cake', 'pastry', 'pie', 'much', 'much', 'present', 'egg', 'recipe', 'served', 'breakfast', 'snack', 'relish', 'devilled', 'egg', 'salad', 'japanese', 'hard', 'egg', 'egg', 'en', 'marinade', 'egg', 'chop', 'egg', 'scrambled', 'fresh', 'tomato', 'egg', 'chestnut', 'egg', 'moray', 'egg', 'zanzibar', 'egg', 'bernaise', 'scalloped', 'egg', 'many', 'easy', 'cook', 'egg', 'recipe', 'user', 'friendly', 'navigation', 'share', 'recipe', 'family', 'friend', 'quick', 'easy', 'recipe', 'great', 'occasion', 'find', 'hundred', 'egg', 'recipe', 'entertaining', 'party', 'snack', 'starter', 'special', 'palatable', 'christmas', 'year', 'recipe', 'christmas', 'dessert', 'christmas', 'cookie', 'christmas', 'candy', 'christmas', 'dinner', 'christmas', 'cake', 'christmas', 'jamie', 'oliver', 'christmas', 'crack', 'christmas', 'punch', 'christmas', 'breakfast', 'christmas', 'pudding', 'year', 'filipino', 'year', 'dinner', 'year', 'appetizer', 'year', 'dessert', 'chinese', 'year', 'recipe', 'jewish', 'year', 'recipe', 'year', 'cake', 'recipe', 'many', 'christmas', 'year', 'recipe', 'available']",Food & dining
6654,,"['weight', 'loss', 'using', 'keto', 'diet', 'keto', 'diet', 'weight', 'loss', 'plan', 'provides', 'information', 'needed', 'best', 'ketogenic', 'diet', 'low', 'carb', 'program', 'go', 'never', 'miss', 'favorite', 'keto', 'food', 'recipe', 'always', 'update', 'daily', 'introduce', 'product', 'popular', 'ket', 'diet', 'product', 'learn', 'expect', 'getting', 'ketogenic', 'diet', 'program', 'also', 'side', 'effect', 'towards', 'body', 'keto', 'diet', 'plan', 'weight', 'loss', 'carb', 'search', 'term', 'keto', 'diet', 'india', 'keto', 'diet', 'keto', 'diet', 'indian', 'veg', 'keto', 'diet', 'india', 'malayalam', 'keto', 'diet', 'india', 'keto', 'diet', 'indian', 'carb', 'manager', 'keto', 'diet', 'total', 'keto', 'diet', 'indian', 'keto', 'diet', 'vegan', 'keto', 'diet', 'keto', 'diet', 'indian', 'veg', 'hindi', 'keto', 'diet', 'indian', 'non', 'veg']",Food & dining
6856,,"['simple', 'clean', 'recipe', 'keep', 'organize', 'share', 'favorite', 'google', 'login', 'required', 'keep', 'recipe', 'book', 'first', 'version', 'adding', 'alternative', 'next', 'release', 'microsoft', 'facebook', 'twitter', 'apple', 'etc']",Food & dining
7177,,"['take', 'recipe', 'including', 'anywhere', 'window', 'phone', 'find', 'way', 'ingredient', 'fridge', 'enter', 'three', 'item', 'bigoven', 'tell', 'make', 'release', 'recipe', 'collection', 'easy', 'search', 'x', 'textbox', 'spell', 'fixup', 'suggestion', 'link', 'blog', 'pin', 'recipe', 'start', 'menu', 'easy', 'access', 'in-app', 'purchase', 'optional', 'pro', 'membership', 'unlock', 'remove', 'ad', 'in-app', 'notification', 'ten', 'million', 'downloads', 'million', 'registered', 'cook', 'around', 'world', 'bigoven', 'top', 'mobile', 'food', 'featured', 'york', 'time', 'mashable', 'wall', 'street', 'journal', 'voted', 'best', 'recipe', 'reader', 'about.com', 'named', 'best', 'foodie', 'pc', 'magazine', 'best', 'mom', 'time', 'magazine', 'best', 'eating', 'huffington', 'post', 'fully', 'native', 'window', 'phone', 'bigoven', 'member', 'grocery', 'list', 'basic', 'membership', 'add', 'individual', 'item', 'entire', 'recipe', 'grocery', 'list', 'grocery', 'list', 'sorted', 'aisle', 'automatically', 'grocery', 'list', 'others', 'grocery', 'list', 'syncs', 'bigoven.com/grocery', 'recipe', 'organizing', 'recipescan', 'tm', 'enter', 'recipe', 'simply', 'snap', 'photo', 'written', 'recipe', ""'ll"", 'transcribe', 'separate', 'purchase', 'required', 'first', 'metric', 'take', 'submit', 'photo', 'recipe', 'right', 'phone', ""'ll"", 'discover', 'lot', 'great', 'recipe-organizing', 'internet', 'connection', 'required', 'happy', 'cooking']",Food & dining
7335,,"['kitchen', 'display', 'system', 'simple', 'po', 'best', 'window', 'kitchen', 'display', 'system', 'compatible', 'simple', 'software', 'po']",Food & dining
7391,,"['simply', 'best', 'tip', 'calculator', 'marketplace', 'designed', 'clear', 'simple', 'functionality', 'purest', 'direct', 'input', 'amount', 'save', 'preference', 'favorite', 'tip', 'rounding', 'amount', 'function', 'including', 'splitting', 'detail', 'sending', 'split', 'detail', 'via', 'actively', 'maintained', 'something', 'rate', 'let', 'know', 'let', 'know', 'reviewing', 'highlight', 'save', 'favorite', 'tip', 'percentage', 'enter', 'every', 'time', 'correctly', 'round', 'total', 'split', 'value', 'making', 'easy', 'split', 'payment', 'cash', 'payment', 'never', 'underpay', 'due', 'floating', 'point', 'miscalculation', 'tipping', 'application', 'calculate', 'pre-tax', 'tip', 'post-tax', 'tip', 'simply', 'add', 'percentage', 'touch', 'bill', 'see', 'value', 'change', 'super', 'clear', 'quick', 'logical', 'interface', 'learning', 'curve', 'round', 'number', 'touching', 'gesture', 'swipe', 'left', 'backspace', 'simply', 'enter', 'bill', 'amount', 'instantaneous', 'answer', 'shortest', 'possible', 'entry', 'answer', 'interface', 'possible', 'always', 'interest', 'advertising', 'form', 'capital', 'gain', 'secure', 'data', 'accessed', 'sent', 'back', 'calculator', 'work', 'even', 'airplane', 'mode', 'split', 'detail', 'bill', 'tip', 'individual', 'completing', 'credit', 'card', 'slip', 'quickadd', 'allows', 'simply', 'add', 'number', 'right', 'interface', 'bill', 'physical', 'keyboard', 'entry', 'update', 'version', 'finally', 'caught', 'task', 'bug', 'thanks', 'go', 'brent', 'g', 'stew', 'p', 'dwain', 'scott', 'l', 'version', 'removed', 'debug', 'information', 'sm', 'added', 'share', 'version', 'added', 'share', 'sm', 'feature', 'requested', 'boardryder4']",Food & dining
