,package,description,category
35863,,"['flintstone', 'amazing', 'show', 'lovable', 'character', 'great', 'plot', 'simple', 'art', 'style', 'funny', 'incredible', 'great', 'show', 'funny', 'clever', 'video', 'family', 'set', 'together', 'enjoy', 'best', 'thing', 'episode', 'character', 'smart', 'motivate', 'kid', 'really', 'smart', 'humor', 'promotes', 'creativity', 'flintstone', 'classical', 'show', 'age']",Kids & family
35985,,"['fun', 'sentence', 'structure', 'using', 'jibber-jabber', 'click', 'button', 'spin', 'literally', 'billion', 'wacky', 'grammatically', 'correct', 'sentence', 'laugh', 'learn', 'jibber-jabber']",Kids & family
36046,,"['touch', 'screen', 'pop', 'endless', 'supply', 'colorful', 'bubble', 'toddler', 'designed', 'toddler', 'menu', 'button', 'ad', 'in-app', 'purchase', 'launch', 'go', 'enjoy', 'minute', 'peace', 'quiet']",Kids & family
36078,,"['best', 'baby', '3-in-one', 'baby', 'collection', 'includes', 'baby', 'name', 'selector', 'baby', 'milestone', 'progress', 'baby', 'sign', 'language', 'install', 'separately', 'best', 'baby', 'list', 'baby', 'sign', 'language', 'baby', 'sign', 'language', 'way', 'communicate', 'baby', 'young', 'six', 'month', 'old', 'glimpse', 'baby', 'world', 'using', 'hand', 'gesture', 'baby', 'communicate', 'often', 'year', 'speak', 'reduce', 'frustration', 'le', 'fussiness', 'fun', 'baby', 'milestone', 'find', 'baby', 'might', 'walk', 'talk', 'crawl', 'grasp', 'object', 'fantastic', 'first', 'birth', 'month', 'keep', 'track', 'milestone', 'baby', 'development', 'compare', 'progress', 'typical', 'baby', 'baby', 'name', 'selector', 'stop', 'worrying', ""'re"", 'missing', 'perfect', 'name', 'baby', 'brainstorming', 'required', 'independently', 'spouse', 'pick', 'top', 'choice', 'compare', 'selection', 'start', 'massive', 'database', 'essentially', 'every', 'name', 'ever', 'used', 'united', 'state', 'boy', 'name', 'girl', 'name', 'choose', 'gender', 'enables', 'quickly', 'narrow', 'list', 'variety', 'filter', 'download', 'best', 'baby', 'today', 'baby', 'sign', 'language', 'baby', 'milestone', 'baby', 'name', 'selector']",Kids & family
36248,,"['animal', 'zoo', 'best', 'help', 'kid', 'learn', 'animal', 'learn', 'interactive', 'manner', 'animal', 'name', 'sound', 'make', 'attractive', 'picture', 'unambiguous', 'pronunciation', 'animal', 'sound', 'hold', 'attention', 'kid', 'made', 'simple', 'navigation', 'easy', 'used', 'better', 'faster', 'learning', 'sole', 'motive', 'key', 'learn', 'learning', 'animal', 'name', 'sound', 'make', 'quiz', 'recognizing', 'animal', 'image', 'sound', 'name', 'window', 'review', 'best', 'interactive', 'medium', 'child', 'memorize', 'name', 'sound', 'animal', 'easy', 'eye', 'catching', 'illustration', 'best', 'audible', 'sound', 'make', 'child', 'spend', 'time', 'learn', 'quicker', 'smarter', 'manner', 'release', 'v', 'publisher', 'name', 'changed', 'innovativeone', 'innovativeones', 'bing', 'search', 'index', 'error']",Kids & family
36372,,"['score', 'keeper', 'simple', 'unique', 'count', 'keep', 'track', 'score', 'keep', 'track', 'individual', 'counter', 'multiple', 'player', 'without', 'paper', 'pencil', '-lets', 'create', 'edit', 'delete', 'individual', 'counter', '-lets', 'save', 'score', 'friend', 'family', '-no', 'limit', 'number', 'player', 'add', 'rename', 'remove', 'player', 'time']",Kids & family
36550,,"['raising', 'kid', 'consuming', 'task', ""'ll"", 'never', 'know', ""'re"", 'acting', 'right', 'way', 'parent', 'panel', 'one-stop', 'parenting', 'need', 'let', 'know', 'good', 'raise', 'kid', 'also', 'coach', 'make', 'thing', 'better', 'integrated', 'notification', 'easy', 'interface', ""'ll"", 'never', 'miss', 'thing', 'kid', 'home', 'school', 'duty', 'also', 'playing', 'spending', 'good', 'time', 'boost', 'good', 'parent', 'stay', 'track', 'parent', 'duty', 'task', 'track', 'record', 'kid', 'see', 'thing', 'evolving', 'chart', 'keep', 'date', 'parenting', 'trend', 'news', 'tip', 'pin', 'kid', 'start', 'menu', 'receive', 'notification', 'right', 'action', 'center', 'compare', 'parent', 'see', 'worldwide', 'ranking', 'never', 'loose', 'kid', 'record', 'everything', 'synchronized', 'window', 'device']",Kids & family
36559,,"['little', 'girl', 'fashionista', 'love', 'magic', 'fairy', 'princess', 'locked', 'itmes', 'iap', 'purchase', 'combination', 'beautiful', 'clothes', 'add', 'flower', 'earring', 'jewelry', 'accessory', 'different', 'background', 'change', 'take', 'photo', 'beautiful', 'girl', 'save', 'friend', 'immediately']",Kids & family
36630,,"['kid', 'love', 'train', 'love', 'zoo', 'animal', 'puzzle', 'look', 'train', 'kid', 'zoo', 'railroad', 'car', 'puzzle', 'fun', 'animated', 'puzzle', 'toddler', 'preschooler', 'kid', 'age', 'includes', 'twelve', 'different', 'child', 'toddler', 'friendly', 'jigsaw-style', 'puzzle', 'option', 'change', 'number', 'piece', 'remove', 'helper', 'puzzle', 'start', 'easy', 'challenging-', 'perfect', 'little', 'life', 'love', 'zoo', 'animal', 'train', 'puzzle', 'scene', 'include', 'cute', 'zoo', 'animal', 'fun', 'animated', 'train', 'train', 'station', 'much', 'every', 'scene', 'light', 'child', 'imagination', 'take', 'part', 'amazing', 'fantasy', 'world', 'high', 'quality', 'zoo', 'train', 'puzzle', 'virtual', 'jigsaw', 'piece', 'learning', 'shape', 'recognition', 'matching-', 'great', 'educational', 'purpose', 'fun', 'good', 'child', 'first', 'puzzle', 'games-', 'easy', 'beginner', 'connect', 'lost', 'magical', 'child', 'fantasy', 'world', 'fun', 'creative', 'graphic', 'illustrator', 'jenny', 'tiffany', 'different', 'fun', 'zoo', 'train', 'puzzle', 'choose', 'positive', 'encouragement', 'fun', 'interactive', 'star', 'bubble', 'pop', 'animated', 'zoo', 'animal', 'fast', 'moving', 'train', 'end', 'puzzle', 'choose', 'difficulty', 'increase', 'number', 'piece', 'child', 'fine', 'motor', 'spatial', 'skill', 'improve', 'easy', 'kid', 'control', 'enjoy', 'please', 'take', 'look', 'fun', 'educational', 'kid', 'kid', 'truck', 'puzzle', 'kid', 'truck', 'number', 'counting', 'kid', 'truck', 'alphabet', 'letter', 'identification', 'kid', 'truck', 'preschool', 'learning', 'kid', 'truck', 'construction', 'alphabet', 'animal', 'kid', 'puzzle', 'monster', 'kid', 'jigsaw', 'puzzle', 'fairy', 'tale', 'mermaid', 'princess', 'puzzle', 'flower', 'fairy', 'ballet', 'fairy', 'ballerina', 'puzzle', 'kid', 'puzzle', 'maker', 'kid', 'create', 'jigsaw', 'puzzle', 'picture', 'train', 'kid', 'zoo', 'railroad', 'car', 'puzzle', 'please', 'note', 'version', 'animated', 'puzzle', 'unlocked']",Kids & family
36632,,"['packed', 'work', 'toddler', 'preschooler', 'learning', 'letter', 'identification', 'number', 'identification', 'color', 'recognition', 'shape', 'recognition', 'provides', 'lot', 'positive', 'encouragement', 'incentive', 'motivate', 'child', 'learn', 'feel', 'good', 'accomplishment', 'including', 'celebratory', 'firework', 'also', 'provides', 'fun', 'mode', 'child', 'need', 'break', 'learning', 'learning', 'mode', 'currently', 'six', 'learning', 'mode', 'preschool', 'child', 'toddler', 'learning', 'kid', 'educational', 'preschool', 'activity', 'animal', 'upper', 'case', 'letter', 'lower', 'case', 'letter', 'number', 'number', 'shape', 'color', 'child', 'asked', 'identify', 'certain', 'item', 'pick', 'correct', 'showered', 'praise', 'provided', 'trouble', 'picking', 'correct', 'response', 'well', 'child', 'earns', 'five', 'star', 'fun', 'animal', 'animation', 'provided', 'reach', 'ten', 'star', 'star', 'earned', 'shoot', 'firework', 'mode', 'mode', 'child', 'act', 'phone', 'continue', 'explore', 'number', 'letter', 'shape', 'color', 'touch', 'number', 'hit', 'call', 'button', 'recorded', 'message', 'also', 'fun', 'animal', 'animation', 'sound', 'record', 'message', 'record', 'message', 'mode', 'learning', 'mode', 'personalize', 'positive', 'encouragement', 'statement', 'child', 'fun', 'recording', 'silly', 'message', 'hear', 'highlight', 'bright', 'fun', 'animal', 'animation', 'kid', 'enjoy', 'animal', 'personality', 'easy', 'toddler', 'preschooler', 'independently', 'adult', 'lot', 'positive', 'praise', 'encouragement', 'kid', 'learn', 'letter', 'identification', 'number', 'identification', 'shape', 'recognition', 'color', 'recognition', 'record', 'positive', 'encouragement', 'message', 'firework', 'please', 'note', 'version', 'educational', 'limited', 'content', 'enjoy', 'please', 'take', 'look', 'fun', 'educational', 'kid', 'kid', 'truck', 'number', 'counting', 'kid', 'truck', 'alphabet', 'letter', 'identification', 'kid', 'truck', 'preschool', 'learning', 'train', 'kid', 'zoo', 'railroad', 'car', 'puzzle']",Kids & family
36634,,"['girl', 'love', 'little', 'pony', 'cute', 'horse', 'cool', 'unicorn', 'love', 'fairy', 'tale', 'puzzle', 'look', 'pony', 'girl', 'pony', 'jigsaw', 'puzzle', 'kid', 'toddler', 'love', 'little', 'horse', 'princess', 'unicorn', 'pony', 'fun', 'animated', 'puzzle', 'toddler', 'preschooler', 'girl', 'age', 'includes', 'twelve', 'different', 'kid', 'toddler', 'friendly', 'jigsaw-style', 'puzzle', 'option', 'change', 'number', 'piece', 'remove', 'helper', 'puzzle', 'start', 'easy', 'made', 'challenging-', 'perfect', 'little', 'life', 'love', 'little', 'pony', 'cool', 'unicorn', 'fun', 'horse', 'puzzle', 'come', 'life', 'complete', 'scene', 'including', 'fairy', 'tale', 'castle', 'pony', 'princess', 'cute', 'flying', 'unicorn', 'high', 'quality', 'pony', 'puzzle', 'virtual', 'jigsaw', 'piece', 'learning', 'shape', 'recognition', 'matching-', 'great', 'educational', 'purpose', 'fun', 'good', 'child', 'first', 'puzzle', 'fun', 'cool', 'creative', 'graphic', 'illustrator', 'tim', 'demeter', 'different', 'fun', 'little', 'princess', 'pony', 'puzzle', 'choose', 'fun', 'interactive', 'star', 'bubble', 'pop', 'animated', 'pony', 'flying', 'unicorn', 'end', 'puzzle', 'choose', 'difficulty', 'increase', 'number', 'piece', 'child', 'fine', 'motor', 'spatial', 'skill', 'improve', 'easy', 'kid', 'control', 'please', 'note', 'version', 'animated', 'puzzle']",Kids & family
36649,,"['baby', 'diary', 'application', 'tracking', 'newborn', 'baby', 'feeding', 'weight', 'height', 'teeth', 'easy', 'tracking', 'long', 'baby', 'fed', 'right', 'left', 'breast', 'measure', 'enter', 'baby', 'weight', 'feeding', 'see', 'much', 'ate', 'tracking', 'activity', 'diaper', 'change', 'clothes', 'change', 'bathing', 'sleeping', 'tracking', 'baby', 'weight', 'change', 'kilogram', 'pound', 'ounce', 'tracking', 'baby', 'height', 'change', 'centimeter', 'inch', 'tracking', 'baby', 'teeth', 'easy', 'correction', 'activity', 'weight', 'height', 'entry', 'display', 'baby', 'zodiac', 'sign', 'year', 'birth', 'according', 'chinese', 'year', 'zodiac', 'backing', 'data', 'onedrive', 'allow', 'transfer', 'another', 'device', 'requires', 'in-app', 'purchase', 'export', 'data', 'excel', 'requires', 'in-app', 'purchase', 'live', 'tile', 'display', 'relevant', 'information', 'provide', 'shortcut', 'application', 'version', 'history', 'version', 'added', 'chart', 'compare', 'weight', 'height', 'multiple', 'baby', 'version', 'improved', 'handling', 'baby', 'profile', 'allowing', 'easy', 'switching', 'added', 'appinsights', 'better', 'tracking', 'usage', 'version', 'added', 'activity', 'medication', 'food', 'manually', 'enter', 'given', 'select', 'previously', 'added', 'data', 'weight', 'entered', 'displayed', 'pound', 'ounce', 'version', 'another', 'fix', 'backup', 'file', 'management', 'improvement', 'baby', 'tooth', 'version', 'bug', 'fix', 'improved', 'managing', 'backup', 'file', 'ensure', 'old', 'backup', 'replaced', 'data', 'successfully', 'saved', 'changed', 'behavior', 'installation', 'automatically', 'create', 'baby', 'named', ""'my"", 'baby', 'instead', 'prompting', 'user', 'enter', 'name', 'version', 'added', 'option', 'configure', 'activity', 'panel', 'removed', 'editing', 'menu', 'fro', 'activity', 'weight', 'height', 'item', 'edited', 'simply', 'tapping', 'deleted', 'edit', 'added', 'ratemyapp', 'control', 'prompt', 'user', 'rate', 'application', 'version', 'version', 'added', 'export', 'xl', 'paid', 'version', 'version', 'fixed', 'crash', 'happens', 'quickly', 'modifying', 'activity', 'swapped', 'left', 'right', 'teeth', 'screen', 'ordered', ""'re"", 'looking', 'baby', 'face', 'version', 'important', 'fixed', 'serious', 'issue', 'prevented', 'old', 'data', 'loaded', 'version', 'added', 'teeth', 'tracking', 'changed', 'backup', 'location', 'onedrive', 'applicationdata/babydiary', 'shapeshift', '/babydiary.babydiary', 'also', 'changed', 'file', 'format', 'binary', 'added', 'performance', 'improvement', 'appstretch', 'verification', 'code', '97jmejb']",Kids & family
36677,,"['toddler', 'learn', 'vegetable', 'click', 'image', 'learn', 'name', 'spelling', 'designed', 'young', 'kid', 'ad', 'connect', 'internet', 'make', 'sure', 'check', 'worthy', 'sheep']",Kids & family
36688,,"['simple', 'short', 'story', 'book', 'created', 'especially', 'kid', 'window', 'phone']",Kids & family
36713,,"['learn', 'child', 'forest', 'animal', 'fun', 'great', 'young', 'kid', 'toddler', 'learn', 'name', 'voice', 'animal', 'woodland', 'creature', 'bear', 'wolf', 'fox', 'boar', 'deer', 'placed', 'animated', 'forest', 'scenery', 'animal', 'voice', 'sound', 'tap', 'animal', 'different', 'voice', 'pattern', 'every', 'minute', 'unique', 'sound', 'pattern', 'created', 'chant', 'bird', 'grasshopper', 'chirp', 'bee', 'buzz', 'forest', 'sound', 'night', 'succeeds', 'day', 'relax', 'enjoy', 'forest', 'view', 'soothing', 'sound', 'aura', 'prevents', 'screen', 'locking', 'running', 'tile', 'scenery', 'preview']",Kids & family
36832,,"['young', 'kid', 'enjoy', 'filling', 'number', 'learn', 'pronounce', 'number', 'fun', 'choose', 'every', 'color', 'touch', 'screen', 'fill', 'number', 'piece', 'surrounding', 'scroll', 'number', 'pick', 'favorite', 'number', 'pronounced', 'language', 'english', 'french', 'italian', 'german', 'spanish', 'portuguese', 'russian', 'dutch', 'danish', 'finnish', 'hindi', 'japanese', 'korea', 'norwegian', 'swedish', 'chinese', 'arabic', 'turkish', 'bulgarian', 'czech', 'happy', 'coloring', 'tell', 'u', 'experience', 'please', 'rate', 'post', 'comment', 'question', 'please', 'u']",Kids & family
36833,,"['educational', 'help', 'child', 'learn', 'alphabet', 'simple', 'intuitive', 'interface', 'simultaneously', 'displayed', 'pronounce', 'letter', 'repeat', 'letter', 'simply', 'touch', 'screen', 'swipe', 'finger', 'across', 'image', 'left', 'right', 'move', 'next', 'previous', 'letter', 'supporting', 'language', 'russian', 'english', 'uk', 'english', 'u.s.', 'german', 'spanish', 'french', 'italian', 'portuguese', 'dutch', 'danish', 'norwegian', 'swedish', 'finnish']",Kids & family
36839,,"['young', 'kid', 'enjoy', 'filling', 'letter', 'alphabet', 'fun', 'choose', 'every', 'color', 'touch', 'screen', 'fill', 'letter', 'piece', 'surrounding', 'scroll', 'letter', 'pick', 'favorite', 'alphabet', 'supported', 'english', 'british', 'english', 'u', 'french', 'italian', 'german', 'spanish', 'portuguese', 'russian', 'dutch', 'danish', 'norwegian', 'turkish', 'swedish', 'finnish', 'happy', 'coloring', 'tell', 'u', 'experience', 'please', 'rate', 'post', 'comment', 'question', 'please', 'u']",Kids & family
36926,,"['interactive', 'educational', 'teach', 'reading', 'writing', 'word', 'designed', 'preschooler', 'child', 'primary', 'school', 'supported', 'language', 'english', 'italian', 'spanish', 'german', 'french', 'portuguese', 'learning', 'occurs', 'child', 'composes', 'word', 'falling', 'letter', 'move', 'word', 'longer', 'letter', 'fall', 'faster', 'improves', 'reading', 'writing', 'skill', 'train', 'memory', 'fine', 'motor', 'skill', 'increase', 'motivation', 'read', 'learn', 'tell', 'u', 'experience', 'please', 'rate', 'post', 'comment', 'question', 'please', 'u']",Kids & family
36929,,"['collection', 'matching', 'matching', 'great', 'way', 'improve', 'kid', 'short-term', 'memory', 'skill', 'develop', 'concentration', 'cognitive', 'skill', 'card', 'laid', 'face', 'flipped', 'player', 'turn', 'user', 'must', 'recall', 'matching', 'card', 'touch', 'create', 'match', 'two', 'three', 'card', 'depending', 'selected', 'fun', 'easy', 'kid', 'capable', 'challenging', 'enough', 'adult', 'add', 'level', 'cute', 'everyday', 'matching', 'using', 'colorful', 'vivid', 'graphic', 'card', 'tell', 'u', 'experience', 'please', 'rate', 'post', 'comment', 'question', 'please', 'u']",Kids & family
36951,,"['math', 'kid', 'educational', 'help', 'child', 'learn', 'math', 'learning', 'process', 'take', 'place', 'course', 'child', 'need', 'solve', 'math', 'exercise', 'choose', 'level', 'difficulty', 'addition', 'two', 'digit', 'subtraction', 'two', 'digit', 'multiplication', 'two', 'digit', 'tell', 'u', 'experience', 'please', 'rate', 'post', 'comment', 'question', 'please', 'u']",Kids & family
37023,,"['increase', 'reading', 'speed', 'schultztabs', 'lite', 'training', 'application', 'rule', 'work', 'shultztabs', 'beginner', 'start', '5x5', 'level', 'find', 'click', 'cell', 'silently', 'increasing', 'order', 'result', 'training', 'time', 'reading', 'table', 'sec', 'cell', 'per', 'second', 'level', 'training', 'sight', 'must', 'fixed', 'table', 'center', 'horizontal', 'movement', 'eye', 'forbidden', 'working', 'shultztabs', 'necessary', 'remember', 'training', 'aim', 'main', 'thing', 'expansion', 'field', 'view', 'reached', 'accurate', 'following', 'rule', 'work', 'table', 'regular', 'realised', 'training']",Kids & family
